qid,docno,score,rank
123,136023,20.8125,12
123,176926,20.796875,13
123,175332,20.5,14
123,136378,20.484375,15
123,174249,20.4375,16
123,174243,20.328125,17
123,173180,20.28125,18
123,135721,20.234375,19
123,175080,20.21875,20
123,136250,20.125,21
123,173211,20.109375,22
123,174398,20.09375,23
123,175357,20.078125,24
123,174389,19.921875,25
123,175375,19.890625,26
123,175841,19.828125,27
123,177819,19.75,28
123,173226,19.6875,29
123,174311,19.640625,30
123,173133,19.59375,31
123,173148,19.5625,32
123,176539,19.390625,33
123,173195,19.390625,34
123,174137,19.3125,35
123,175305,19.1875,36
123,173220,19.171875,37
123,174248,19.125,38
123,174357,19.0625,39
123,191480,18.734375,40
123,123276,18.546875,41
123,173590,18.515625,42
123,173899,18.40625,43
123,174193,18.40625,44
123,173931,18.390625,45
123,173358,18.328125,46
123,174183,18.328125,47
123,54603,18.28125,48
123,137284,18.28125,49
123,174192,18.28125,50
123,174298,18.21875,51
123,174400,18.203125,52
123,52993,18.203125,53
123,173859,18.1875,54
123,118675,18.1875,55
123,54593,18.140625,56
123,174341,18.125,57
123,175308,18.078125,58
123,123964,18.046875,59
123,52998,18.046875,60
123,233077,18.046875,61
123,246327,18.046875,62
123,128901,18.03125,63
123,52999,18.015625,64
123,176543,18.0,65
123,177821,17.984375,66
123,192767,17.96875,67
123,175807,17.96875,68
123,246319,17.9375,69
123,54606,17.921875,70
123,23138,17.921875,71
123,174342,17.859375,72
123,229643,17.828125,73
123,54563,17.828125,74
123,54569,17.828125,75
123,135789,17.8125,76
123,122735,17.8125,77
123,173460,17.796875,78
123,174395,17.765625,79
123,175747,17.765625,80
123,54619,17.75,81
123,52167,17.703125,82
123,174340,17.703125,83
123,121755,17.703125,84
123,50307,17.6875,85
123,173936,17.6875,86
123,113953,17.6875,87
123,175432,17.65625,88
123,54602,17.65625,89
123,114844,17.65625,90
123,246315,17.65625,91
123,173600,17.65625,92
123,123650,17.640625,93
123,121940,17.640625,94
123,136384,17.625,95
123,176919,17.625,96
123,54599,17.625,97
123,174177,17.625,98
123,136408,17.609375,99
124,177829,16.3125,0
124,173258,16.28125,1
124,176564,16.09375,2
124,175305,15.9140625,3
124,173533,15.5390625,4
124,174057,15.4765625,5
124,174414,15.421875,6
124,120514,15.328125,7
124,175275,15.203125,8
124,175276,15.140625,9
124,175491,14.9609375,10
124,175277,14.7578125,11
124,174051,14.7109375,12
124,115761,14.6953125,13
124,115626,14.671875,14
124,175169,14.59375,15
124,173600,14.578125,16
124,174941,14.1328125,17
124,122671,14.09375,18
124,174490,13.953125,19
124,174187,13.9140625,20
124,174307,13.7890625,21
124,136250,13.78125,22
124,173213,13.671875,23
124,123470,13.59375,24
124,173477,13.5,25
124,21527,13.40625,26
124,230693,13.375,27
124,174375,13.296875,28
124,176925,13.1875,29
124,124075,13.1875,30
124,173307,13.1640625,31
124,63097,13.1484375,32
124,128913,13.140625,33
124,175143,13.1171875,34
124,128800,13.109375,35
124,6178,13.046875,36
124,128797,13.0234375,37
124,124472,13.015625,38
124,136378,12.9609375,39
124,174220,12.953125,40
124,136205,12.9375,41
124,119477,12.9296875,42
124,128854,12.921875,43
124,128825,12.8828125,44
124,221313,12.859375,45
124,173839,12.84375,46
124,174510,12.8359375,47
124,175141,12.828125,48
124,174266,12.7890625,49
124,82352,12.78125,50
124,173364,12.7734375,51
124,173684,12.765625,52
124,174122,12.7421875,53
124,21257,12.734375,54
124,136198,12.734375,55
124,54557,12.734375,56
124,229279,12.734375,57
124,174376,12.7265625,58
124,173167,12.703125,59
124,173896,12.703125,60
124,128802,12.6875,61
124,192024,12.6875,62
124,175977,12.6875,63
124,177811,12.6796875,64
124,12030,12.6640625,65
124,174518,12.640625,66
124,175671,12.640625,67
124,176875,12.59375,68
124,136377,12.5703125,69
124,54619,12.5625,70
124,173797,12.5625,71
124,177815,12.5546875,72
124,177799,12.5390625,73
124,174464,12.53125,74
124,174487,12.5234375,75
124,175175,12.515625,76
124,177809,12.515625,77
124,211399,12.5078125,78
124,54593,12.5078125,79
124,173958,12.5078125,80
124,173769,12.5,81
124,175332,12.4609375,82
124,173931,12.4609375,83
124,9176,12.453125,84
124,173995,12.4453125,85
124,177824,12.4453125,86
124,174449,12.421875,87
124,52167,12.4140625,88
124,230802,12.390625,89
124,174208,12.3828125,90
124,177818,12.3828125,91
124,174461,12.375,92
124,230575,12.359375,93
124,54563,12.359375,94
124,219145,12.34375,95
124,54562,12.34375,96
124,175248,12.3359375,97
124,173340,12.3125,98
124,120513,12.3125,99
125,173842,7.13671875,0
125,174122,6.90234375,1
125,54593,6.73828125,2
125,54610,6.640625,3
125,54599,6.44921875,4
125,173600,6.3671875,5
125,176564,6.34375,6
125,177829,6.25390625,7
125,174510,6.23046875,8
125,174376,6.1015625,9
125,174259,5.98828125,10
125,124533,5.9296875,11
125,54619,5.91796875,12
125,175079,5.88671875,13
125,173960,5.87890625,14
125,173958,5.84375,15
125,54563,5.83984375,16
125,177811,5.76171875,17
125,173956,5.6875,18
125,176523,5.671875,19
125,115626,5.59375,20
125,173590,5.48828125,21
125,173924,5.38671875,22
125,175372,5.33984375,23
125,174404,5.33984375,24
125,54668,5.31640625,25
125,173848,5.28125,26
125,175698,5.2734375,27
125,173843,5.23046875,28
125,173840,5.171875,29
125,173798,5.15234375,30
125,175275,5.12890625,31
125,173443,5.10546875,32
125,177807,5.046875,33
125,176875,5.01953125,34
125,175674,5.01953125,35
125,173950,5.01171875,36
125,175608,5.01171875,37
125,175772,5.0078125,38
125,174356,5.00390625,39
125,176648,4.97265625,40
125,54605,4.9375,41
125,176661,4.9375,42
125,173533,4.9296875,43
125,174050,4.91796875,44
125,115317,4.91015625,45
125,173415,4.86328125,46
125,116239,4.859375,47
125,174064,4.8515625,48
125,173931,4.8515625,49
125,121749,4.81640625,50
125,173839,4.80859375,51
125,175432,4.80078125,52
125,176514,4.796875,53
125,9191,4.79296875,54
125,173864,4.78515625,55
125,1825,4.7578125,56
125,175491,4.74609375,57
125,121756,4.7265625,58
125,175158,4.71484375,59
125,54572,4.703125,60
125,54542,4.6875,61
125,173974,4.6796875,62
125,114503,4.65234375,63
125,174196,4.57421875,64
125,173952,4.5703125,65
125,230575,4.5703125,66
125,114845,4.56640625,67
125,115333,4.5625,68
125,21527,4.546875,69
125,173995,4.51171875,70
125,122671,4.5078125,71
125,123875,4.50390625,72
125,173357,4.484375,73
125,174231,4.484375,74
125,176926,4.48046875,75
125,54683,4.46875,76
125,115761,4.4609375,77
125,137284,4.4375,78
125,54609,4.43359375,79
125,173901,4.41796875,80
125,218962,4.41015625,81
125,173951,4.41015625,82
125,173776,4.40234375,83
125,54675,4.39453125,84
125,129203,4.390625,85
125,136373,4.3828125,86
125,54539,4.3828125,87
125,115444,4.36328125,88
125,174240,4.34375,89
125,55025,4.3359375,90
125,119477,4.328125,91
125,54678,4.3203125,92
125,54679,4.3203125,93
125,173936,4.31640625,94
125,174461,4.31640625,95
125,114987,4.31640625,96
125,173793,4.3125,97
125,123964,4.3125,98
125,249574,4.3046875,99
126,175276,12.8984375,0
126,173533,12.6484375,1
126,175275,12.453125,2
126,115761,12.2265625,3
126,120514,12.15625,4
126,174941,12.1171875,5
126,175305,12.078125,6
126,174414,11.9375,7
126,173477,11.9296875,8
126,176564,11.8671875,9
126,174051,11.8203125,10
126,173258,11.8203125,11
126,175277,11.7578125,12
126,173213,11.7421875,13
126,175491,11.7265625,14
126,174057,11.6484375,15
126,174490,11.609375,16
126,174307,11.59375,17
126,177829,11.4453125,18
126,175169,11.375,19
126,122671,9.9296875,20
126,6178,9.8984375,21
126,173960,9.7734375,22
126,119477,9.4609375,23
126,116661,9.3671875,24
126,162838,9.3671875,25
126,115626,9.3359375,26
126,176925,9.28125,27
126,174375,9.2265625,28
126,55212,9.1328125,29
126,136250,9.09375,30
126,128913,9.0859375,31
126,136205,9.0546875,32
126,123875,9.0390625,33
126,136378,9.0390625,34
126,175332,9.0234375,35
126,173192,8.953125,36
126,174463,8.90625,37
126,173230,8.875,38
126,173144,8.8671875,39
126,124075,8.8671875,40
126,174208,8.8515625,41
126,174220,8.78125,42
126,173167,8.75,43
126,116270,8.7109375,44
126,128800,8.6796875,45
126,128854,8.671875,46
126,174011,8.609375,47
126,136377,8.59375,48
126,128797,8.5546875,49
126,135786,8.53125,50
126,174413,8.515625,51
126,173851,8.5078125,52
126,173839,8.5078125,53
126,175379,8.4921875,54
126,175158,8.453125,55
126,175813,8.4453125,56
126,124472,8.4296875,57
126,173849,8.4140625,58
126,173151,8.40625,59
126,174461,8.375,60
126,174358,8.3671875,61
126,128825,8.3515625,62
126,122436,8.3203125,63
126,173896,8.2890625,64
126,54635,8.265625,65
126,232512,8.203125,66
126,123470,8.203125,67
126,174136,8.15625,68
126,175175,8.0703125,69
126,136394,8.0390625,70
126,221313,7.984375,71
126,136198,7.97265625,72
126,175143,7.94921875,73
126,201625,7.94921875,74
126,63097,7.921875,75
126,116688,7.79296875,76
126,175141,7.7421875,77
126,54660,7.73046875,78
126,7664,7.62109375,79
126,9176,7.53125,80
126,123964,7.48046875,81
126,136275,7.43359375,82
126,176309,7.37890625,83
126,177799,7.34375,84
126,173364,7.28515625,85
126,176495,7.2578125,86
126,173974,7.24609375,87
126,85676,7.22265625,88
126,176924,7.1171875,89
126,175429,7.11328125,90
126,173407,7.04296875,91
126,177840,7.0390625,92
126,21257,7.0078125,93
126,54557,7.0,94
126,175851,6.96875,95
126,176580,6.9609375,96
126,173840,6.9609375,97
126,174171,6.89453125,98
126,173600,6.82421875,99
127,119477,15.859375,0
127,175156,15.5390625,1
127,173817,15.359375,2
127,173839,15.34375,3
127,123964,15.265625,4
127,124472,15.2421875,5
127,124075,15.2421875,6
127,175305,15.1953125,7
127,173851,15.1875,8
127,175332,15.125,9
127,173213,15.125,10
127,174413,15.0859375,11
127,174464,15.0546875,12
127,174212,15.0546875,13
127,173258,15.03125,14
127,122671,14.984375,15
127,12447,14.953125,16
127,175155,14.9296875,17
127,174220,14.9296875,18
127,234238,14.90625,19
127,173338,14.875,20
127,135767,14.8515625,21
127,122436,14.8125,22
127,173167,14.8046875,23
127,176926,14.796875,24
127,123470,14.78125,25
127,192024,14.765625,26
127,173950,14.7578125,27
127,173778,14.7421875,28
127,63097,14.7109375,29
127,55209,14.7109375,30
127,136275,14.6875,31
127,177849,14.6796875,32
127,9175,14.6484375,33
127,173576,14.625,34
127,55211,14.578125,35
127,176924,14.5703125,36
127,175158,14.546875,37
127,176927,14.4140625,38
127,174136,14.40625,39
127,176495,14.390625,40
127,21527,14.3828125,41
127,174354,14.3515625,42
127,174064,14.34375,43
127,176527,14.296875,44
127,82352,14.2890625,45
127,175162,14.2890625,46
127,136372,14.28125,47
127,173533,14.265625,48
127,176611,14.2421875,49
127,174122,14.234375,50
127,173230,14.21875,51
127,173974,14.2109375,52
127,174357,14.2109375,53
127,177799,14.1953125,54
127,201645,14.1953125,55
127,201643,14.1953125,56
127,135888,14.1875,57
127,137641,14.171875,58
127,136250,14.171875,59
127,177815,14.171875,60
127,176580,14.1640625,61
127,221313,14.140625,62
127,173132,14.140625,63
127,128825,14.140625,64
127,175143,14.1328125,65
127,122029,14.109375,66
127,174375,14.1015625,67
127,55205,14.078125,68
127,128854,14.0703125,69
127,82354,14.0625,70
127,135789,14.0625,71
127,174941,14.0546875,72
127,54557,14.046875,73
127,174232,14.03125,74
127,174339,14.0234375,75
127,128802,14.015625,76
127,115626,14.015625,77
127,176309,14.0,78
127,175713,13.9921875,79
127,174319,13.984375,80
127,218993,13.984375,81
127,135786,13.984375,82
127,128800,13.984375,83
127,173992,13.9765625,84
127,128797,13.9765625,85
127,123276,13.953125,86
127,82355,13.9453125,87
127,175193,13.9453125,88
127,115439,13.9375,89
127,62814,13.921875,90
127,173313,13.8984375,91
127,82353,13.8828125,92
127,174298,13.8671875,93
127,116688,13.8203125,94
127,54660,13.8203125,95
127,136198,13.8125,96
127,6178,13.7421875,97
127,7992,13.71875,98
127,174208,13.671875,99
128,175305,13.640625,0
128,234238,13.625,1
128,175155,13.4609375,2
128,174136,13.3359375,3
128,63097,13.328125,4
128,123276,13.3203125,5
128,122671,13.3125,6
128,174464,13.0859375,7
128,173258,13.078125,8
128,174220,13.078125,9
128,175156,13.0,10
128,173167,12.9140625,11
128,124472,12.734375,12
128,124075,12.703125,13
128,174375,12.6875,14
128,173851,12.625,15
128,174266,12.5390625,16
128,174941,12.515625,17
128,174208,12.5,18
128,6178,12.4453125,19
128,174212,12.4296875,20
128,174171,12.3828125,21
128,12447,12.3671875,22
128,115626,12.328125,23
128,55205,12.328125,24
128,175379,12.3046875,25
128,192024,12.3046875,26
128,173992,12.3046875,27
128,119477,12.3046875,28
128,175332,12.2734375,29
128,175158,12.265625,30
128,122029,12.265625,31
128,175814,12.1796875,32
128,123470,12.140625,33
128,135767,12.09375,34
128,123964,12.078125,35
128,173817,12.0625,36
128,150183,12.0234375,37
128,173213,11.984375,38
128,122436,11.9609375,39
128,173259,11.9375,40
128,177849,11.9296875,41
128,176926,11.9296875,42
128,173839,11.8984375,43
128,173778,11.8359375,44
128,173896,11.828125,45
128,174413,11.828125,46
128,174354,11.8125,47
128,175813,11.78125,48
128,176527,11.7734375,49
128,173338,11.765625,50
128,176927,11.7421875,51
128,246327,11.734375,52
128,54601,11.71875,53
128,175162,11.71875,54
128,21527,11.7109375,55
128,174357,11.7109375,56
128,175485,11.6875,57
128,82352,11.640625,58
128,201645,11.640625,59
128,201643,11.625,60
128,55209,11.6015625,61
128,174122,11.6015625,62
128,176611,11.59375,63
128,177815,11.5859375,64
128,176495,11.5703125,65
128,174187,11.5703125,66
128,106298,11.5546875,67
128,173950,11.5390625,68
128,136275,11.5390625,69
128,173132,11.5234375,70
128,54660,11.515625,71
128,115439,11.5078125,72
128,173576,11.4765625,73
128,175277,11.4765625,74
128,54557,11.453125,75
128,9175,11.4375,76
128,136372,11.421875,77
128,177799,11.4140625,78
128,174057,11.4140625,79
128,120289,11.40625,80
128,176924,11.390625,81
128,174064,11.3828125,82
128,55212,11.3828125,83
128,175713,11.359375,84
128,176580,11.359375,85
128,116688,11.34375,86
128,82354,11.3203125,87
128,128825,11.3203125,88
128,173230,11.3125,89
128,55211,11.3046875,90
128,54604,11.3046875,91
128,135888,11.2890625,92
128,232512,11.28125,93
128,114845,11.2734375,94
128,173600,11.2734375,95
128,173775,11.2734375,96
128,82353,11.265625,97
128,175193,11.2421875,98
128,54628,11.234375,99
129,124472,15.640625,0
129,124075,15.5625,1
129,136408,14.609375,2
129,128797,14.34375,3
129,128825,14.2734375,4
129,128800,14.265625,5
129,128802,14.2578125,6
129,128854,14.2421875,7
129,132171,14.2265625,8
129,174193,14.1171875,9
129,174192,14.109375,10
129,85676,14.09375,11
129,174509,14.0859375,12
129,239242,14.078125,13
129,174050,14.0546875,14
129,174118,14.0234375,15
129,175680,13.9609375,16
129,239316,13.8828125,17
129,106296,13.859375,18
129,174119,13.8515625,19
129,239315,13.8046875,20
129,173918,13.71875,21
129,201615,13.65625,22
129,201625,13.5,23
129,239392,13.40625,24
129,173576,13.375,25
129,201639,13.2734375,26
129,173145,13.125,27
129,175156,13.0,28
129,173307,12.921875,29
129,246327,12.90625,30
129,173409,12.8515625,31
129,175608,12.7890625,32
129,176684,12.7578125,33
129,175158,12.7578125,34
129,246319,12.625,35
129,175451,12.46875,36
129,175277,12.4296875,37
129,175146,12.4296875,38
129,175699,12.40625,39
129,233309,12.3671875,40
129,175176,12.359375,41
129,9237,12.3359375,42
129,174289,12.3203125,43
129,176495,12.296875,44
129,176566,12.28125,45
129,125164,12.265625,46
129,175319,12.265625,47
129,177799,12.25,48
129,173418,12.25,49
129,232323,12.2421875,50
129,232322,12.2421875,51
129,234796,12.2421875,52
129,173460,12.2421875,53
129,173235,12.2265625,54
129,232795,12.2265625,55
129,175305,12.21875,56
129,173338,12.2109375,57
129,177808,12.1953125,58
129,176683,12.1875,59
129,173600,12.1484375,60
129,174298,12.1328125,61
129,137284,12.1328125,62
129,176927,12.1328125,63
129,173839,12.1328125,64
129,173851,12.0859375,65
129,253108,12.0546875,66
129,175554,12.046875,67
129,175841,12.03125,68
129,175252,12.0234375,69
129,151943,12.0078125,70
129,173236,12.0078125,71
129,175617,12.0,72
129,233107,11.984375,73
129,175324,11.9765625,74
129,230693,11.9765625,75
129,175572,11.9296875,76
129,235480,11.8828125,77
129,177824,11.8671875,78
129,173262,11.84375,79
129,176714,11.8359375,80
129,176682,11.8203125,81
129,200857,11.8046875,82
129,175429,11.8046875,83
129,218918,11.796875,84
129,174055,11.7890625,85
129,174494,11.7578125,86
129,174515,11.734375,87
129,175595,11.7265625,88
129,234245,11.703125,89
129,176591,11.6953125,90
129,174464,11.6953125,91
129,175432,11.6875,92
129,173841,11.6875,93
129,173149,11.6796875,94
129,175491,11.671875,95
129,253094,11.6640625,96
129,150183,11.6640625,97
129,173155,11.640625,98
129,173407,11.6328125,99
130,177824,15.5078125,0
130,175155,15.109375,1
130,174118,14.8125,2
130,173600,14.6953125,3
130,173307,14.5625,4
130,123470,14.4609375,5
130,246327,14.40625,6
130,219145,14.375,7
130,54656,14.359375,8
130,175275,14.359375,9
130,175479,14.34375,10
130,63097,14.296875,11
130,173839,14.296875,12
130,174464,14.296875,13
130,124472,14.2890625,14
130,52167,14.265625,15
130,173904,14.265625,16
130,173840,14.2578125,17
130,128825,14.203125,18
130,124075,14.1953125,19
130,175699,14.1953125,20
130,246319,14.125,21
130,128797,14.1015625,22
130,128800,14.0859375,23
130,128854,14.0859375,24
130,174285,14.0390625,25
130,173235,14.03125,26
130,173896,14.0,27
130,176309,13.984375,28
130,122671,13.96875,29
130,54611,13.9453125,30
130,175319,13.9375,31
130,173460,13.9140625,32
130,54584,13.90625,33
130,174187,13.8828125,34
130,8018,13.875,35
130,54563,13.8671875,36
130,54680,13.8671875,37
130,128802,13.859375,38
130,54608,13.859375,39
130,176661,13.8125,40
130,173851,13.8125,41
130,230693,13.8046875,42
130,124966,13.8046875,43
130,174395,13.8046875,44
130,125469,13.8046875,45
130,175419,13.78125,46
130,175276,13.78125,47
130,232923,13.7734375,48
130,54672,13.7734375,49
130,177831,13.765625,50
130,175252,13.765625,51
130,114845,13.7578125,52
130,211399,13.7421875,53
130,174298,13.734375,54
130,253808,13.7265625,55
130,54549,13.71875,56
130,115626,13.71875,57
130,174487,13.703125,58
130,54546,13.6953125,59
130,175743,13.6953125,60
130,12030,13.6875,61
130,124677,13.6796875,62
130,174119,13.6796875,63
130,253108,13.6796875,64
130,175698,13.6796875,65
130,176495,13.671875,66
130,124367,13.6640625,67
130,174216,13.6640625,68
130,176772,13.65625,69
130,125762,13.65625,70
130,122695,13.65625,71
130,121749,13.6484375,72
130,175429,13.6484375,73
130,176567,13.640625,74
130,173409,13.640625,75
130,177003,13.609375,76
130,54619,13.609375,77
130,177799,13.609375,78
130,124727,13.609375,79
130,230724,13.609375,80
130,125817,13.6015625,81
130,54601,13.6015625,82
130,174175,13.6015625,83
130,125832,13.59375,84
130,175742,13.5859375,85
130,175156,13.578125,86
130,54541,13.5625,87
130,54647,13.5625,88
130,173936,13.5625,89
130,124030,13.5625,90
130,175502,13.5625,91
130,54613,13.5546875,92
130,125520,13.5546875,93
130,54604,13.5546875,94
130,54683,13.5546875,95
130,175795,13.546875,96
130,1825,13.546875,97
130,176751,13.5390625,98
130,173418,13.5390625,99
131,63097,15.4140625,0
131,173259,14.65625,1
131,173839,14.515625,2
131,173851,14.25,3
131,122671,14.1484375,4
131,192024,14.0078125,5
131,174136,14.0078125,6
131,12447,14.0078125,7
131,173258,13.9921875,8
131,175155,13.84375,9
131,123470,13.796875,10
131,119477,13.7890625,11
131,174212,13.7578125,12
131,173974,13.625,13
131,174375,13.6015625,14
131,115626,13.5859375,15
131,176495,13.4609375,16
131,55205,13.4140625,17
131,177799,13.3828125,18
131,175305,13.375,19
131,173576,13.3203125,20
131,136250,13.2734375,21
131,175143,13.2578125,22
131,174357,13.2578125,23
131,54557,13.1953125,24
131,174171,13.0625,25
131,174354,13.0546875,26
131,174464,13.0390625,27
131,174187,13.03125,28
131,82352,13.0234375,29
131,173817,13.015625,30
131,176924,12.9609375,31
131,173778,12.953125,32
131,177815,12.890625,33
131,122436,12.8828125,34
131,175162,12.875,35
131,136275,12.875,36
131,9175,12.8671875,37
131,54584,12.8515625,38
131,246327,12.8515625,39
131,174941,12.84375,40
131,201645,12.84375,41
131,173992,12.828125,42
131,174122,12.8203125,43
131,55209,12.8203125,44
131,174398,12.8046875,45
131,201643,12.796875,46
131,54604,12.7890625,47
131,175175,12.765625,48
131,173950,12.7578125,49
131,54660,12.7578125,50
131,123964,12.7578125,51
131,82355,12.734375,52
131,173338,12.734375,53
131,136372,12.7265625,54
131,122029,12.7265625,55
131,174358,12.71875,56
131,54628,12.7109375,57
131,176527,12.6640625,58
131,82354,12.65625,59
131,174319,12.6328125,60
131,173849,12.625,61
131,135789,12.6171875,62
131,173600,12.6171875,63
131,6178,12.59375,64
131,174339,12.5859375,65
131,82353,12.5859375,66
131,176580,12.5859375,67
131,174232,12.5703125,68
131,135888,12.5703125,69
131,174064,12.5625,70
131,55211,12.5390625,71
131,175193,12.53125,72
131,176309,12.5234375,73
131,54601,12.5234375,74
131,174220,12.5234375,75
131,176800,12.515625,76
131,234238,12.5,77
131,177183,12.4921875,78
131,176926,12.4765625,79
131,176775,12.46875,80
131,137641,12.46875,81
131,174208,12.4609375,82
131,54556,12.453125,83
131,177211,12.453125,84
131,115439,12.453125,85
131,176927,12.4453125,86
131,135767,12.4453125,87
131,124075,12.4453125,88
131,175849,12.421875,89
131,173132,12.421875,90
131,232512,12.3828125,91
131,177182,12.375,92
131,62814,12.359375,93
131,177840,12.359375,94
131,174413,12.359375,95
131,54586,12.3359375,96
131,8627,12.3359375,97
131,177213,12.328125,98
131,175332,12.328125,99
132,136408,15.875,0
132,124472,15.6484375,1
132,85676,15.5,2
132,174193,15.453125,3
132,174192,15.4140625,4
132,124075,15.3671875,5
132,128825,15.34375,6
132,239242,15.28125,7
132,128800,15.234375,8
132,128797,15.2109375,9
132,128854,15.1484375,10
132,128802,15.125,11
132,174509,15.0546875,12
132,174118,15.0,13
132,106296,14.9921875,14
132,132171,14.9765625,15
132,175680,14.9375,16
132,201615,14.7421875,17
132,174119,14.6796875,18
132,239392,14.46875,19
132,239316,14.4140625,20
132,239315,14.359375,21
132,201625,14.3046875,22
132,173918,14.2890625,23
132,201639,14.1875,24
132,173576,14.109375,25
132,173145,13.984375,26
132,174050,13.84375,27
132,173307,13.328125,28
132,246327,13.21875,29
132,130149,13.203125,30
132,137284,13.0546875,31
132,233107,13.03125,32
132,246319,13.03125,33
132,173600,12.953125,34
132,175699,12.9140625,35
132,175502,12.8984375,36
132,173460,12.8671875,37
132,175743,12.8671875,38
132,173235,12.828125,39
132,176927,12.8203125,40
132,175158,12.75,41
132,173839,12.7421875,42
132,175479,12.703125,43
132,176659,12.671875,44
132,174494,12.6484375,45
132,230693,12.6328125,46
132,173262,12.6328125,47
132,8018,12.609375,48
132,177824,12.578125,49
132,176682,12.578125,50
132,176495,12.5625,51
132,177799,12.546875,52
132,106298,12.5390625,53
132,175572,12.53125,54
132,176714,12.515625,55
132,174055,12.5,56
132,173851,12.4921875,57
132,136236,12.4921875,58
132,7926,12.46875,59
132,175319,12.4609375,60
132,173418,12.453125,61
132,65794,12.4375,62
132,174464,12.4296875,63
132,174395,12.421875,64
132,173925,12.4140625,65
132,175250,12.3984375,66
132,179001,12.390625,67
132,200857,12.375,68
132,187593,12.359375,69
132,173236,12.359375,70
132,136384,12.34375,71
132,175621,12.3359375,72
132,122695,12.328125,73
132,173338,12.3125,74
132,232406,12.3125,75
132,173995,12.28125,76
132,175357,12.28125,77
132,124454,12.2734375,78
132,54618,12.234375,79
132,177831,12.21875,80
132,174177,12.21875,81
132,176567,12.21875,82
132,136082,12.21875,83
132,174298,12.2109375,84
132,176772,12.203125,85
132,177214,12.203125,86
132,175761,12.203125,87
132,175323,12.203125,88
132,122671,12.1953125,89
132,125762,12.1953125,90
132,218918,12.1875,91
132,176919,12.1796875,92
132,253808,12.1796875,93
132,173363,12.1796875,94
132,173146,12.1640625,95
132,52167,12.15625,96
132,174183,12.15625,97
132,121758,12.15625,98
132,176924,12.1484375,99
133,173839,15.515625,0
133,54557,15.1796875,1
133,12447,15.015625,2
133,9175,15.015625,3
133,173576,14.921875,4
133,173778,14.859375,5
133,174357,14.8046875,6
133,173817,14.796875,7
133,176309,14.7578125,8
133,175155,14.6796875,9
133,122436,14.6796875,10
133,136275,14.6328125,11
133,82352,14.609375,12
133,201643,14.59375,13
133,177815,14.5859375,14
133,176527,14.578125,15
133,174464,14.5546875,16
133,175305,14.546875,17
133,201645,14.53125,18
133,123470,14.5234375,19
133,54660,14.5234375,20
133,174413,14.5078125,21
133,176924,14.4765625,22
133,174064,14.46875,23
133,176495,14.4609375,24
133,173974,14.4609375,25
133,175162,14.453125,26
133,173132,14.453125,27
133,173950,14.4453125,28
133,176926,14.4140625,29
133,136250,14.4140625,30
133,174298,14.40625,31
133,54604,14.40625,32
133,177799,14.40625,33
133,192024,14.40625,34
133,82355,14.390625,35
133,176580,14.3828125,36
133,173258,14.359375,37
133,63097,14.3515625,38
133,54575,14.3359375,39
133,8627,14.3359375,40
133,122671,14.3203125,41
133,173259,14.3203125,42
133,175143,14.296875,43
133,82354,14.28125,44
133,174212,14.2734375,45
133,176927,14.265625,46
133,218993,14.2265625,47
133,200848,14.21875,48
133,174122,14.2109375,49
133,174220,14.1953125,50
133,135767,14.1796875,51
133,175156,14.171875,52
133,54588,14.1640625,53
133,177849,14.1640625,54
133,177840,14.15625,55
133,7992,14.140625,56
133,174941,14.125,57
133,173338,14.1015625,58
133,177182,14.0625,59
133,174136,14.0546875,60
133,173313,14.046875,61
133,173230,14.0390625,62
133,82353,14.0390625,63
133,54584,14.03125,64
133,54601,14.0234375,65
133,62814,14.015625,66
133,175686,14.0,67
133,7926,13.984375,68
133,21527,13.984375,69
133,54556,13.984375,70
133,136198,13.9765625,71
133,175332,13.96875,72
133,174339,13.96875,73
133,174232,13.9609375,74
133,174354,13.953125,75
133,135786,13.921875,76
133,174319,13.90625,77
133,221313,13.8828125,78
133,173533,13.875,79
133,122212,13.875,80
133,177213,13.8671875,81
133,175819,13.8515625,82
133,54583,13.84375,83
133,176611,13.8359375,84
133,175713,13.828125,85
133,125769,13.828125,86
133,177183,13.8203125,87
133,55211,13.8203125,88
133,136372,13.765625,89
133,135789,13.7578125,90
133,177181,13.75,91
133,137905,13.7265625,92
133,177211,13.7265625,93
133,176800,13.71875,94
133,123964,13.7109375,95
133,54628,13.703125,96
133,137641,13.6875,97
133,176773,13.6875,98
133,176802,13.6796875,99
134,174220,13.5546875,0
134,123470,13.203125,1
134,175155,13.0,2
134,173258,12.8125,3
134,173576,12.7421875,4
134,173851,12.6640625,5
134,173167,12.546875,6
134,173839,12.3515625,7
134,175713,12.296875,8
134,174464,12.296875,9
134,115761,12.28125,10
134,174266,12.234375,11
134,9175,12.1875,12
134,175305,12.046875,13
134,173259,11.9609375,14
134,174357,11.9609375,15
134,234238,11.9609375,16
134,177824,11.9453125,17
134,174051,11.921875,18
134,177849,11.921875,19
134,174487,11.8125,20
134,176727,11.8046875,21
134,175252,11.7421875,22
134,173931,11.71875,23
134,174307,11.703125,24
134,176580,11.6875,25
134,175159,11.6640625,26
134,21527,11.625,27
134,177840,11.6171875,28
134,176611,11.59375,29
134,122671,11.5546875,30
134,175143,11.53125,31
134,9176,11.5078125,32
134,175977,11.4921875,33
134,176661,11.484375,34
134,175814,11.4609375,35
134,177815,11.4296875,36
