,qid,docno,score,colbert_score,splade_score,colbert_rank,rank
13656,137,174251,10.198074340820312,15.1796875,10.198074340820312,59,56
13657,137,230575,10.071348190307617,15.265625,10.071348190307617,50,57
13658,137,114847,9.993782043457031,15.6484375,9.993782043457031,25,58
13659,137,153662,9.977473258972168,15.109375,9.977473258972168,65,59
13660,137,176682,9.919240951538086,15.6953125,9.919240951538086,21,60
13661,137,173957,9.847367286682129,14.8125,9.847367286682129,92,61
13662,137,126009,9.728103637695312,14.9296875,9.728103637695312,82,62
13663,137,136555,9.638903617858887,15.0546875,9.638903617858887,70,63
13664,137,173893,9.505851745605469,15.7109375,9.505851745605469,20,64
13665,137,174244,9.412610054016113,15.0546875,9.412610054016113,69,65
13666,137,173258,9.40442180633545,15.3984375,9.40442180633545,39,66
13667,137,173938,9.329733848571777,15.625,9.329733848571777,26,67
13668,137,173894,9.322336196899414,15.671875,9.322336196899414,24,68
13669,137,136411,9.318170547485352,15.15625,9.318170547485352,61,69
13670,137,173149,9.27999496459961,15.25,9.27999496459961,54,70
13671,137,176714,9.26611042022705,15.2109375,9.26611042022705,57,71
13672,137,136545,9.251474380493164,15.234375,9.251474380493164,55,72
13673,137,175175,9.244434356689453,15.2734375,9.244434356689453,49,73
13674,137,175771,9.196721076965332,14.78125,9.196721076965332,93,74
13675,137,246319,9.172514915466309,14.8984375,9.172514915466309,87,75
13676,137,244819,9.134865760803223,15.0390625,9.134865760803223,72,76
13677,137,175275,9.070131301879883,14.9453125,9.070131301879883,80,77
13678,137,174072,9.045169830322266,14.90625,9.045169830322266,83,78
13679,137,179001,8.870262145996094,15.3359375,8.870262145996094,43,79
13680,137,175276,8.754820823669434,14.875,8.754820823669434,88,80
13681,137,173839,8.657031059265137,15.265625,8.657031059265137,51,81
13682,137,153663,8.630226135253906,15.0234375,8.630226135253906,73,82
13683,137,175502,8.582975387573242,14.8515625,8.582975387573242,90,83
13684,137,120787,8.534536361694336,14.859375,8.534536361694336,89,84
13685,137,173590,8.526433944702148,15.3203125,8.526433944702148,45,85
13686,137,128802,8.258525848388672,15.4609375,8.258525848388672,36,86
13687,137,175177,8.200700759887695,15.0859375,8.200700759887695,66,87
13688,137,253815,8.120534896850586,15.15625,8.120534896850586,60,88
13689,137,136543,8.118130683898926,15.375,8.118130683898926,40,89
13690,137,244235,8.081538200378418,15.34375,8.081538200378418,42,90
13691,137,128825,8.080073356628418,15.765625,8.080073356628418,18,91
13692,137,128800,8.06550407409668,15.4609375,8.06550407409668,35,92
13693,137,128797,8.036237716674805,15.484375,8.036237716674805,33,93
13694,137,128854,7.98849630355835,15.546875,7.98849630355835,30,94
13695,137,174154,7.984776496887207,15.015625,7.984776496887207,75,95
13696,137,136373,7.866618633270264,15.1328125,7.866618633270264,62,96
13697,137,174503,7.796871662139893,15.21875,7.796871662139893,56,97
13698,137,173257,7.667655944824219,14.90625,7.667655944824219,84,98
13699,137,174196,7.500375270843506,14.7578125,7.500375270843506,97,99
13700,138,122671,12.718670845031738,15.296875,12.718670845031738,8,0
13701,138,54628,12.71098518371582,15.703125,12.71098518371582,4,1
13702,138,246327,12.094917297363281,15.9765625,12.094917297363281,2,2
13703,138,175451,11.767072677612305,14.6875,11.767072677612305,22,3
13704,138,136640,11.67444133758545,14.6171875,11.67444133758545,27,4
13705,138,175743,11.527912139892578,16.140625,11.527912139892578,1,5
13706,138,54648,11.304798126220703,15.296875,11.304798126220703,9,6
13707,138,123470,11.247618675231934,13.6640625,11.247618675231934,70,7
13708,138,232923,11.034769058227539,14.625,11.034769058227539,26,8
13709,138,54618,10.99113655090332,14.2890625,10.99113655090332,40,9
13710,138,173262,10.920426368713379,15.1796875,10.920426368713379,12,10
13711,138,174240,10.903526306152344,15.234375,10.903526306152344,10,11
13712,138,175773,10.773550033569336,14.6171875,10.773550033569336,29,12
13713,138,175432,10.71855354309082,15.328125,10.71855354309082,5,13
13714,138,54604,10.703536987304688,14.28125,10.703536987304688,41,14
13715,138,176482,10.635345458984375,14.6796875,10.635345458984375,25,15
13716,138,85676,10.538153648376465,14.0234375,10.538153648376465,48,16
13717,138,173851,10.410043716430664,14.2578125,10.410043716430664,42,17
13718,138,175419,10.407546997070312,15.21875,10.407546997070312,11,18
13719,138,174244,10.405027389526367,14.328125,10.405027389526367,39,19
13720,138,173407,10.379831314086914,14.6875,10.379831314086914,23,20
13721,138,173418,10.216802597045898,14.5,10.216802597045898,32,21
13722,138,192024,10.214158058166504,14.8203125,10.214158058166504,20,22
13723,138,177796,10.16800308227539,15.078125,10.16800308227539,14,23
13724,138,176492,10.154903411865234,15.03125,10.154903411865234,17,24
13725,138,135767,10.098374366760254,13.90625,10.098374366760254,53,25
13726,138,54620,10.085582733154297,13.453125,10.085582733154297,86,26
13727,138,54663,10.008245468139648,13.65625,10.008245468139648,72,27
13728,138,175407,9.986680030822754,13.3125,9.986680030822754,99,28
13729,138,54607,9.985326766967773,14.0,9.985326766967773,49,29
13730,138,234245,9.926851272583008,15.03125,9.926851272583008,16,30
13731,138,128814,9.907569885253906,13.6875,9.907569885253906,67,31
13732,138,177794,9.902466773986816,14.4375,9.902466773986816,36,32
13733,138,176495,9.889223098754883,15.171875,9.889223098754883,13,33
13734,138,177799,9.880800247192383,15.0703125,9.880800247192383,15,34
13735,138,175742,9.876112937927246,14.34375,9.876112937927246,38,35
13736,138,176661,9.722151756286621,13.578125,9.722151756286621,75,36
13737,138,54584,9.660768508911133,13.9453125,9.660768508911133,51,37
13738,138,54609,9.623327255249023,14.1875,9.623327255249023,44,38
13739,138,174300,9.584329605102539,14.6171875,9.584329605102539,28,39
13740,138,175502,9.516131401062012,15.7109375,9.516131401062012,3,40
13741,138,54621,9.503604888916016,13.3515625,9.503604888916016,93,41
13742,138,54679,9.499232292175293,13.5625,9.499232292175293,76,42
13743,138,54576,9.494624137878418,15.3125,9.494624137878418,6,43
13744,138,54678,9.437774658203125,13.7109375,9.437774658203125,64,44
13745,138,54623,9.43164348602295,13.671875,9.43164348602295,69,45
13746,138,176483,9.391814231872559,14.0234375,9.391814231872559,47,46
13747,138,246319,9.378918647766113,16.234375,9.378918647766113,0,47
13748,138,54603,9.353936195373535,13.765625,9.353936195373535,60,48
13749,138,54683,9.158561706542969,13.5078125,9.158561706542969,81,49
13750,138,54675,9.100346565246582,13.4921875,9.100346565246582,83,50
13751,138,176684,9.079353332519531,13.5625,9.079353332519531,77,51
13752,138,54638,9.06528377532959,13.65625,9.06528377532959,71,52
13753,138,173849,9.057510375976562,13.640625,9.057510375976562,73,53
13754,138,174216,8.998071670532227,14.5859375,8.998071670532227,31,54
13755,138,21527,8.977232933044434,14.484375,8.977232933044434,33,55
13756,138,54657,8.92049503326416,14.0,8.92049503326416,50,56
13757,138,63057,8.783605575561523,14.6796875,8.783605575561523,24,57
13758,138,174122,8.781149864196777,14.921875,8.781149864196777,19,58
13759,138,173258,8.704771041870117,15.3125,8.704771041870117,7,59
13760,138,176567,8.527252197265625,14.4375,8.527252197265625,35,60
13761,138,174491,8.467576026916504,14.4296875,8.467576026916504,37,61
13762,138,175810,8.448751449584961,14.2421875,8.448751449584961,43,62
13763,138,174021,8.372671127319336,14.59375,8.372671127319336,30,63
13764,138,174494,8.2944917678833,13.7109375,8.2944917678833,65,64
13765,138,175308,8.116268157958984,13.546875,8.116268157958984,79,65
13766,138,175807,8.106013298034668,14.453125,8.106013298034668,34,66
13767,138,174298,7.962724685668945,13.859375,7.962724685668945,54,67
13768,138,177831,7.962456703186035,14.7578125,7.962456703186035,21,68
13769,138,124472,7.939427852630615,13.8125,7.939427852630615,58,69
13770,138,173235,7.909202575683594,15.0234375,7.909202575683594,18,70
13771,138,173600,7.900099754333496,13.3359375,7.900099754333496,97,71
13772,138,174055,7.775565147399902,13.46875,7.775565147399902,85,72
13773,138,124075,7.670445919036865,13.8125,7.670445919036865,59,73
13774,138,173175,7.609251976013184,13.4296875,7.609251976013184,89,74
13775,138,173918,7.594281196594238,13.328125,7.594281196594238,98,75
13776,138,177839,7.503787517547607,14.0703125,7.503787517547607,45,76
13777,138,239242,7.487107276916504,13.359375,7.487107276916504,92,77
13778,138,176578,7.444155216217041,14.0546875,7.444155216217041,46,78
13779,138,175850,7.420920372009277,13.453125,7.420920372009277,87,79
13780,138,174510,7.357161045074463,13.46875,7.357161045074463,84,80
13781,138,175372,7.296598434448242,13.9375,7.296598434448242,52,81
13782,138,174487,7.292050838470459,13.6015625,7.292050838470459,74,82
13783,138,175252,7.27025032043457,13.4453125,7.27025032043457,88,83
13784,138,8627,7.247628688812256,13.84375,7.247628688812256,57,84
13785,138,176698,7.244837284088135,13.34375,7.244837284088135,94,85
13786,138,175671,7.122613430023193,13.375,7.122613430023193,90,86
13787,138,176960,7.120871543884277,13.8515625,7.120871543884277,56,87
13788,138,54598,7.087261199951172,13.75,7.087261199951172,61,88
13789,138,173952,7.084914207458496,13.53125,7.084914207458496,80,89
13790,138,137284,6.786849021911621,13.734375,6.786849021911621,63,90
13791,138,173894,6.634119033813477,13.3359375,6.634119033813477,96,91
13792,138,128825,6.299551486968994,13.8515625,6.299551486968994,55,92
13793,138,128800,6.2601189613342285,13.703125,6.2601189613342285,66,93
13794,138,128797,6.234963417053223,13.6875,6.234963417053223,68,94
13795,138,128854,6.226775646209717,13.7421875,6.226775646209717,62,95
13796,138,136408,6.170846939086914,13.5,6.170846939086914,82,96
13797,138,174361,5.896764755249023,13.375,5.896764755249023,91,97
13798,138,173950,5.796607494354248,13.5546875,5.796607494354248,78,98
13799,138,173864,5.664706707000732,13.34375,5.664706707000732,95,99
13800,139,175336,13.313551902770996,16.578125,13.313551902770996,83,0
13801,139,55211,13.21442985534668,17.09375,13.21442985534668,22,1
13802,139,174289,12.836626052856445,17.53125,12.836626052856445,6,2
13803,139,174341,12.647377014160156,16.6875,12.647377014160156,69,3
13804,139,122924,12.637150764465332,16.640625,12.637150764465332,78,4
13805,139,174340,12.270065307617188,17.140625,12.270065307617188,20,5
13806,139,174342,12.235979080200195,16.703125,12.235979080200195,67,6
13807,139,54557,11.926712036132812,17.640625,11.926712036132812,4,7
13808,139,174376,11.55547046661377,16.890625,11.55547046661377,40,8
13809,139,12030,11.179765701293945,16.875,11.179765701293945,41,9
13810,139,173955,11.111665725708008,16.453125,11.111665725708008,95,10
13811,139,176684,11.093467712402344,16.671875,11.093467712402344,71,11
13812,139,173840,10.957809448242188,17.46875,10.957809448242188,9,12
13813,139,176697,10.917407989501953,16.671875,10.917407989501953,72,13
13814,139,55212,10.709901809692383,17.015625,10.709901809692383,28,14
13815,139,230693,10.677214622497559,17.21875,10.677214622497559,18,15
13816,139,175429,10.591775894165039,16.453125,10.591775894165039,97,16
13817,139,173763,10.528118133544922,17.078125,10.528118133544922,24,17
13818,139,175772,10.491047859191895,17.359375,10.491047859191895,12,18
13819,139,174171,10.269311904907227,17.53125,10.269311904907227,5,19
13820,139,173600,10.237762451171875,17.703125,10.237762451171875,3,20
13821,139,173259,10.236148834228516,18.078125,10.236148834228516,1,21
13822,139,174421,10.206953048706055,16.625,10.206953048706055,79,22
13823,139,211399,10.185956954956055,16.734375,10.185956954956055,60,23
13824,139,176591,10.169835090637207,18.578125,10.169835090637207,0,24
13825,139,174298,10.113239288330078,17.421875,10.113239288330078,10,25
13826,139,177799,10.082136154174805,16.75,10.082136154174805,58,26
13827,139,124075,10.065573692321777,17.40625,10.065573692321777,11,27
13828,139,175699,10.02702522277832,16.96875,10.02702522277832,33,28
13829,139,173839,9.981283187866211,16.84375,9.981283187866211,46,29
13830,139,176495,9.958542823791504,17.109375,9.958542823791504,21,30
13831,139,116987,9.942148208618164,16.703125,9.942148208618164,66,31
13832,139,124031,9.937234878540039,16.90625,9.937234878540039,39,32
13833,139,230724,9.90768051147461,16.734375,9.90768051147461,59,33
13834,139,239959,9.846089363098145,16.53125,9.846089363098145,88,34
13835,139,175807,9.730361938476562,17.34375,9.730361938476562,14,35
13836,139,176309,9.717269897460938,17.859375,9.717269897460938,2,36
13837,139,120787,9.714052200317383,17.0625,9.714052200317383,25,37
13838,139,175741,9.695051193237305,16.75,9.695051193237305,56,38
13839,139,124472,9.68263053894043,17.0,9.68263053894043,31,39
13840,139,175770,9.536617279052734,16.90625,9.536617279052734,37,40
13841,139,253582,9.53058910369873,17.484375,9.53058910369873,8,41
13842,139,173951,9.464709281921387,16.96875,9.464709281921387,32,42
13843,139,54606,9.448406219482422,16.65625,9.448406219482422,76,43
13844,139,173410,9.433656692504883,16.65625,9.433656692504883,74,44
13845,139,19961,9.41539192199707,16.515625,9.41539192199707,89,45
13846,139,8018,9.37889289855957,16.453125,9.37889289855957,96,46
13847,139,173576,9.35921573638916,16.765625,9.35921573638916,52,47
13848,139,116997,9.314845085144043,16.515625,9.314845085144043,90,48
13849,139,175432,9.309711456298828,16.5625,9.309711456298828,85,49
13850,139,174192,9.278511047363281,16.59375,9.278511047363281,81,50
13851,139,173460,9.248685836791992,17.34375,9.248685836791992,15,51
13852,139,232647,9.243977546691895,16.546875,9.243977546691895,86,52
13853,139,174487,9.241418838500977,16.65625,9.241418838500977,73,53
13854,139,116988,9.232609748840332,16.90625,9.232609748840332,38,54
13855,139,173307,9.21679401397705,16.875,9.21679401397705,42,55
13856,139,233107,9.208024978637695,17.03125,9.208024978637695,26,56
13857,139,232643,9.180448532104492,16.9375,9.180448532104492,36,57
13858,139,124454,9.179962158203125,16.6875,9.179962158203125,68,58
13859,139,176523,9.16698169708252,17.5,9.16698169708252,7,59
13860,139,175608,9.151898384094238,16.84375,9.151898384094238,45,60
13861,139,173797,9.146656036376953,16.578125,9.146656036376953,84,61
13862,139,173898,9.144454956054688,16.84375,9.144454956054688,43,62
13863,139,176730,9.072835922241211,16.8125,9.072835922241211,48,63
13864,139,176583,9.027027130126953,16.65625,9.027027130126953,75,64
13865,139,176584,8.956304550170898,16.59375,8.956304550170898,80,65
13866,139,175745,8.896066665649414,16.75,8.896066665649414,57,66
13867,139,234673,8.88401985168457,16.953125,8.88401985168457,35,67
13868,139,130092,8.883485794067383,17.09375,8.883485794067383,23,68
13869,139,173842,8.856019973754883,16.734375,8.856019973754883,61,69
13870,139,174515,8.850021362304688,16.703125,8.850021362304688,65,70
13871,139,163592,8.833542823791504,16.578125,8.833542823791504,82,71
13872,139,175441,8.812047958374023,16.4375,8.812047958374023,99,72
13873,139,174241,8.765944480895996,16.96875,8.765944480895996,34,73
13874,139,176186,8.756834030151367,17.203125,8.756834030151367,19,74
13875,139,173407,8.721760749816895,16.71875,8.721760749816895,63,75
13876,139,219053,8.694493293762207,16.734375,8.694493293762207,62,76
13877,139,177843,8.694232940673828,16.765625,8.694232940673828,53,77
13878,139,174120,8.693714141845703,17.359375,8.693714141845703,13,78
13879,139,173952,8.691877365112305,16.796875,8.691877365112305,49,79
13880,139,177832,8.620092391967773,16.515625,8.620092391967773,91,80
13881,139,123775,8.590910911560059,16.484375,8.590910911560059,93,81
13882,139,176682,8.533088684082031,16.796875,8.533088684082031,50,82
13883,139,173224,8.517414093017578,16.765625,8.517414093017578,54,83
13884,139,128802,8.506233215332031,16.46875,8.506233215332031,94,84
13885,139,173995,8.47761344909668,17.015625,8.47761344909668,30,85
13886,139,173848,8.469958305358887,17.03125,8.469958305358887,27,86
13887,139,173930,8.454387664794922,16.453125,8.454387664794922,98,87
13888,139,175619,8.367873191833496,16.546875,8.367873191833496,87,88
13889,139,220202,8.366952896118164,16.84375,8.366952896118164,44,89
13890,139,174464,8.334019660949707,17.28125,8.334019660949707,17,90
13891,139,128825,8.281065940856934,17.3125,8.281065940856934,16,91
13892,139,177844,8.254030227661133,16.640625,8.254030227661133,77,92
13893,139,128800,8.245643615722656,16.75,8.245643615722656,55,93
13894,139,128797,8.21363353729248,16.8125,8.21363353729248,47,94
13895,139,128854,8.177884101867676,16.765625,8.177884101867676,51,95
13896,139,173974,8.150969505310059,16.5,8.150969505310059,92,96
13897,139,219062,8.017070770263672,16.671875,8.017070770263672,70,97
13898,139,234651,7.99785041809082,16.703125,7.99785041809082,64,98
13899,139,175162,7.805001258850098,17.015625,7.805001258850098,29,99
13900,140,175336,15.704236030578613,15.8125,15.704236030578613,68,0
13901,140,54582,14.455820083618164,17.328125,14.455820083618164,0,1
13902,140,119477,14.208331108093262,16.8125,14.208331108093262,6,2
13903,140,174341,13.657499313354492,16.796875,13.657499313354492,8,3
13904,140,55211,13.515241622924805,16.796875,13.515241622924805,7,4
13905,140,174289,13.325737953186035,16.703125,13.325737953186035,9,5
13906,140,175143,13.132205963134766,16.015625,13.132205963134766,42,6
13907,140,174340,13.037208557128906,16.859375,13.037208557128906,5,7
13908,140,122924,12.854340553283691,16.515625,12.854340553283691,13,8
13909,140,174342,12.661003112792969,16.625,12.661003112792969,10,9
13910,140,54557,12.146095275878906,15.984375,12.146095275878906,45,10
13911,140,125757,11.988043785095215,16.03125,11.988043785095215,40,11
13912,140,123964,11.73798942565918,15.625,11.73798942565918,94,12
13913,140,123470,11.660598754882812,15.828125,11.660598754882812,66,13
13914,140,54587,11.59693431854248,15.8203125,11.59693431854248,67,14
13915,140,124277,11.415538787841797,16.34375,11.415538787841797,21,15
13916,140,121219,11.331686019897461,16.234375,11.331686019897461,27,16
13917,140,173769,11.066923141479492,16.0,11.066923141479492,44,17
13918,140,175429,11.039036750793457,15.796875,11.039036750793457,69,18
13919,140,135786,10.950116157531738,15.8359375,10.950116157531738,63,19
13920,140,176684,10.891270637512207,15.765625,10.891270637512207,73,20
13921,140,174418,10.885970115661621,16.1875,10.885970115661621,29,21
13922,140,115175,10.76030158996582,15.828125,10.76030158996582,64,22
13923,140,120556,10.75036907196045,15.71875,10.75036907196045,79,23
13924,140,175699,10.723238945007324,16.96875,10.723238945007324,3,24
13925,140,114987,10.661255836486816,15.75,10.661255836486816,77,25
13926,140,176591,10.633362770080566,16.5625,10.633362770080566,11,26
13927,140,173851,10.614542961120605,15.625,10.614542961120605,92,27
13928,140,173410,10.574495315551758,15.890625,10.574495315551758,55,28
13929,140,175250,10.565317153930664,15.6484375,10.565317153930664,88,29
13930,140,175221,10.53702449798584,15.9296875,10.53702449798584,50,30
13931,140,54670,10.535439491271973,16.140625,10.535439491271973,31,31
13932,140,150202,10.471797943115234,16.265625,10.471797943115234,24,32
13933,140,176495,10.441840171813965,16.109375,10.441840171813965,34,33
13934,140,173600,10.393786430358887,16.40625,10.393786430358887,20,34
13935,140,173332,10.328778266906738,15.890625,10.328778266906738,53,35
13936,140,211399,10.296422004699707,15.7890625,10.296422004699707,71,36
13937,140,174392,10.24439525604248,15.6796875,10.24439525604248,84,37
13938,140,230575,10.239263534545898,15.6171875,10.239263534545898,96,38
13939,140,120787,10.231860160827637,16.328125,10.231860160827637,22,39
13940,140,174175,10.205133438110352,15.609375,10.205133438110352,99,40
13941,140,230797,10.181259155273438,15.6953125,10.181259155273438,82,41
13942,140,174391,10.177614212036133,17.015625,10.177614212036133,1,42
13943,140,52555,10.130247116088867,16.0625,10.130247116088867,39,43
13944,140,192801,10.022028923034668,15.6796875,10.022028923034668,83,44
13945,140,177811,9.94270133972168,15.7578125,9.94270133972168,76,45
13946,140,174319,9.914545059204102,15.625,9.914545059204102,93,46
13947,140,174153,9.883316040039062,15.8515625,9.883316040039062,62,47
13948,140,174122,9.859834671020508,16.9375,9.859834671020508,4,48
13949,140,173763,9.840150833129883,15.9375,9.840150833129883,47,49
13950,140,175375,9.817781448364258,15.890625,9.817781448364258,56,50
13951,140,173364,9.817148208618164,15.765625,9.817148208618164,74,51
13952,140,173259,9.812028884887695,15.65625,9.812028884887695,87,52
13953,140,175608,9.775781631469727,16.25,9.775781631469727,26,53
13954,140,136192,9.76692008972168,15.9296875,9.76692008972168,49,54
13955,140,174204,9.75501823425293,16.28125,9.75501823425293,23,55
13956,140,174190,9.729474067687988,16.125,9.729474067687988,33,56
13957,140,173898,9.710797309875488,16.40625,9.710797309875488,18,57
13958,140,176523,9.662193298339844,17.0,9.662193298339844,2,58
13959,140,176583,9.6561918258667,16.5,9.6561918258667,14,59
13960,140,175156,9.631333351135254,15.7578125,9.631333351135254,75,60
13961,140,175281,9.630796432495117,15.796875,9.630796432495117,70,61
13962,140,192144,9.625456809997559,16.0625,9.625456809997559,38,62
13963,140,175175,9.55565071105957,15.71875,9.55565071105957,80,63
13964,140,232324,9.519561767578125,15.7265625,9.519561767578125,78,64
13965,140,174055,9.478486061096191,15.875,9.478486061096191,59,65
13966,140,176580,9.477602005004883,15.703125,9.477602005004883,81,66
13967,140,175155,9.434516906738281,15.78125,9.434516906738281,72,67
13968,140,115317,9.332586288452148,16.125,9.332586288452148,32,68
13969,140,174312,9.328622817993164,16.46875,9.328622817993164,15,69
13970,140,113953,9.314087867736816,15.9375,9.314087867736816,48,70
13971,140,124791,9.312979698181152,16.515625,9.312979698181152,12,71
13972,140,173415,9.29399585723877,16.453125,9.29399585723877,16,72
13973,140,173137,9.281155586242676,16.078125,9.281155586242676,35,73
13974,140,173900,9.273245811462402,15.6171875,9.273245811462402,98,74
13975,140,175680,9.245295524597168,15.875,9.245295524597168,58,75
13976,140,10425,9.234583854675293,15.6328125,9.234583854675293,91,76
13977,140,174154,9.21080207824707,15.6171875,9.21080207824707,97,77
13978,140,173460,9.205653190612793,15.828125,9.205653190612793,65,78
13979,140,176584,9.160340309143066,15.890625,9.160340309143066,54,79
13980,140,174515,9.13986587524414,15.640625,9.13986587524414,90,80
13981,140,174505,9.12126636505127,15.9140625,9.12126636505127,52,81
13982,140,175278,9.103950500488281,15.921875,9.103950500488281,51,82
13983,140,175610,9.033778190612793,15.671875,9.033778190612793,86,83
13984,140,175595,8.955833435058594,16.0625,8.955833435058594,36,84
13985,140,176513,8.952596664428711,16.4375,8.952596664428711,17,85
13986,140,174504,8.946258544921875,16.03125,8.946258544921875,41,86
13987,140,175146,8.934030532836914,15.6484375,8.934030532836914,89,87
13988,140,175446,8.907732963562012,15.875,8.907732963562012,57,88
13989,140,163592,8.823376655578613,16.25,8.823376655578613,25,89
13990,140,173224,8.77925968170166,16.40625,8.77925968170166,19,90
13991,140,175079,8.706632614135742,16.203125,8.706632614135742,28,91
13992,140,174403,8.61237621307373,16.0,8.61237621307373,43,92
13993,140,177843,8.60373592376709,15.8671875,8.60373592376709,60,93
13994,140,177832,8.559814453125,15.671875,8.559814453125,85,94
13995,140,174461,8.484955787658691,16.140625,8.484955787658691,30,95
13996,140,173593,8.388045310974121,15.859375,8.388045310974121,61,96
13997,140,175498,8.280487060546875,16.0625,8.280487060546875,37,97
13998,140,177844,8.222618103027344,15.96875,8.222618103027344,46,98
13999,140,128913,7.952088356018066,15.6171875,7.952088356018066,95,99
14000,141,174289,10.562934875488281,15.5390625,10.562934875488281,11,0
14001,141,176661,10.411375999450684,15.5703125,10.411375999450684,8,1
14002,141,55211,10.259849548339844,16.375,10.259849548339844,0,2
14003,141,174341,10.161540031433105,15.203125,10.161540031433105,26,3
14004,141,174340,10.13041877746582,15.2734375,10.13041877746582,23,4
14005,141,122924,9.946268081665039,15.125,9.946268081665039,34,5
14006,141,54557,9.92992877960205,15.359375,9.92992877960205,17,6
14007,141,174342,9.723885536193848,15.015625,9.723885536193848,42,7
14008,141,125757,9.663515090942383,14.703125,9.663515090942383,78,8
14009,141,175336,9.462504386901855,14.609375,9.462504386901855,99,9
14010,141,119477,9.384515762329102,14.7265625,9.384515762329102,75,10
14011,141,9175,9.259634971618652,14.96875,9.259634971618652,46,11
14012,141,55212,9.060603141784668,15.203125,9.060603141784668,27,12
14013,141,123470,8.780167579650879,15.359375,8.780167579650879,18,13
14014,141,174408,8.64780044555664,14.9921875,8.64780044555664,44,14
14015,141,175143,8.646596908569336,14.9609375,8.646596908569336,47,15
14016,141,174418,8.48352336883545,15.1875,8.48352336883545,29,16
14017,141,173840,8.464163780212402,15.265625,8.464163780212402,24,17
14018,141,176684,8.422750473022461,14.625,8.422750473022461,97,18
14019,141,175772,8.369195938110352,15.6328125,8.369195938110352,6,19
14020,141,52999,8.338842391967773,14.8984375,8.338842391967773,58,20
14021,141,174204,8.254232406616211,16.125,8.254232406616211,1,21
14022,141,175699,8.202919960021973,15.6171875,8.202919960021973,7,22
14023,141,177824,8.14723014831543,14.796875,8.14723014831543,66,23
14024,141,52998,8.127786636352539,15.046875,8.127786636352539,38,24
14025,141,173839,8.102216720581055,15.5625,8.102216720581055,9,25
14026,141,135789,8.080293655395508,14.6640625,8.080293655395508,83,26
14027,141,175155,8.075812339782715,14.671875,8.075812339782715,82,27
14028,141,174171,8.043112754821777,14.734375,8.043112754821777,73,28
14029,141,177811,7.9883222579956055,14.875,7.9883222579956055,61,29
14030,141,173851,7.980502605438232,15.359375,7.980502605438232,16,30
14031,141,173259,7.94818639755249,15.1953125,7.94818639755249,28,31
14032,141,124075,7.9466376304626465,14.6171875,7.9466376304626465,98,32
14033,141,174231,7.945759296417236,14.65625,7.945759296417236,87,33
14034,141,175712,7.937779426574707,14.65625,7.937779426574707,88,34
14035,141,173763,7.9184489250183105,14.984375,7.9184489250183105,45,35
14036,141,175250,7.894218921661377,15.6640625,7.894218921661377,5,36
14037,141,173600,7.8845367431640625,15.3125,7.8845367431640625,20,37
14038,141,114987,7.880289077758789,14.90625,7.880289077758789,57,38
14039,141,54556,7.843936920166016,14.6875,7.843936920166016,80,39
14040,141,174298,7.840112686157227,15.2734375,7.840112686157227,22,40
14041,141,211399,7.775514602661133,14.65625,7.775514602661133,85,41
14042,141,8018,7.761773109436035,14.6328125,7.761773109436035,94,42
14043,141,173410,7.744004249572754,15.2890625,7.744004249572754,21,43
14044,141,176523,7.735342502593994,15.4765625,7.735342502593994,14,44
14045,141,120787,7.70231819152832,15.140625,7.70231819152832,32,45
14046,141,176309,7.592010498046875,14.765625,7.592010498046875,70,46
14047,141,176586,7.586594581604004,14.78125,7.586594581604004,69,47
14048,141,177799,7.553560256958008,15.1484375,7.553560256958008,31,48
14049,141,253582,7.501890182495117,14.9296875,7.501890182495117,53,49
14050,141,192797,7.490079402923584,14.796875,7.490079402923584,65,50
14051,141,174002,7.48264741897583,14.65625,7.48264741897583,91,51
14052,141,175156,7.464348793029785,15.4609375,7.464348793029785,15,52
14053,141,176495,7.463165283203125,15.5078125,7.463165283203125,13,53
14054,141,175621,7.4437150955200195,14.9375,7.4437150955200195,52,54
14055,141,174153,7.371925354003906,14.765625,7.371925354003906,71,55
14056,141,173898,7.360979080200195,15.3203125,7.360979080200195,19,56
14057,141,174395,7.354645729064941,14.8828125,7.354645729064941,60,57
14058,141,173413,7.349235534667969,14.6484375,7.349235534667969,92,58
14059,141,174192,7.34403133392334,14.765625,7.34403133392334,72,59
14060,141,175807,7.341835975646973,15.5078125,7.341835975646973,12,60
14061,141,175572,7.324819564819336,14.9453125,7.324819564819336,50,61
14062,141,176591,7.316798210144043,15.9609375,7.316798210144043,3,62
14063,141,174193,7.310813903808594,14.7109375,7.310813903808594,77,63
14064,141,173460,7.308901786804199,15.7890625,7.308901786804199,4,64
14065,141,173936,7.304380893707275,14.9453125,7.304380893707275,49,65
14066,141,174187,7.294798851013184,15.1015625,7.294798851013184,35,66
14067,141,173307,7.280134201049805,15.96875,7.280134201049805,2,67
14068,141,175608,7.258860111236572,15.546875,7.258860111236572,10,68
14069,141,173931,7.25185489654541,14.921875,7.25185489654541,55,69
14070,141,174055,7.186711311340332,15.2265625,7.186711311340332,25,70
14071,141,173137,7.177720069885254,15.0390625,7.177720069885254,39,71
14072,141,174183,7.121230125427246,14.65625,7.121230125427246,89,72
14073,141,173415,7.11727237701416,15.171875,7.11727237701416,30,73
14074,141,175571,7.09372615814209,14.7109375,7.09372615814209,76,74
14075,141,176583,7.084621429443359,15.078125,7.084621429443359,37,75
